year,city,scenario,sea_level_cm,lat,lon
2082,Boston MA,ssp245,57.98,42.36,-71.06
2083,Boston MA,ssp245,58.72,42.36,-71.06
2084,Boston MA,ssp245,59.46,42.36,-71.06
2085,Boston MA,ssp245,60.2,42.36,-71.06
2086,Boston MA,ssp245,60.940002,42.36,-71.06
2087,Boston MA,ssp245,61.68,42.36,-71.06
2088,Boston MA,ssp245,62.420002,42.36,-71.06
2089,Boston MA,ssp245,63.16,42.36,-71.06
2090,Boston MA,ssp245,63.9,42.36,-71.06
2091,Boston MA,ssp245,64.82,42.36,-71.06
2092,Boston MA,ssp245,65.74,42.36,-71.06
2093,Boston MA,ssp245,66.66,42.36,-71.06
2094,Boston MA,ssp245,67.58,42.36,-71.06
2095,Boston MA,ssp245,68.5,42.36,-71.06
2096,Boston MA,ssp245,69.42,42.36,-71.06
2097,Boston MA,ssp245,70.34,42.36,-71.06
2098,Boston MA,ssp245,71.26,42.36,-71.06
2099,Boston MA,ssp245,72.18,42.36,-71.06
2100,Boston MA,ssp245,73.1,42.36,-71.06
2020,Boston MA,ssp370,9.3,42.36,-71.06
2021,Boston MA,ssp370,9.9800005,42.36,-71.06
2022,Boston MA,ssp370,10.66,42.36,-71.06
2023,Boston MA,ssp370,11.34,42.36,-71.06
2024,Boston MA,ssp370,12.02,42.36,-71.06
2025,Boston MA,ssp370,12.700001,42.36,-71.06
2026,Boston MA,ssp370,13.38,42.36,-71.06
2027,Boston MA,ssp370,14.06,42.36,-71.06
2028,Boston MA,ssp370,14.740001,42.36,-71.06
2029,Boston MA,ssp370,15.42,42.36,-71.06
2030,Boston MA,ssp370,16.1,42.36,-71.06
2031,Boston MA,ssp370,16.85,42.36,-71.06
2032,Boston MA,ssp370,17.6,42.36,-71.06
2033,Boston MA,ssp370,18.35,42.36,-71.06
2034,Boston MA,ssp370,19.1,42.36,-71.06
2035,Boston MA,ssp370,19.85,42.36,-71.06
2036,Boston MA,ssp370,20.6,42.36,-71.06
2037,Boston MA,ssp370,21.35,42.36,-71.06
2038,Boston MA,ssp370,22.1,42.36,-71.06
2039,Boston MA,ssp370,22.85,42.36,-71.06
2040,Boston MA,ssp370,23.6,42.36,-71.06
2041,Boston MA,ssp370,24.44,42.36,-71.06
2042,Boston MA,ssp370,25.28,42.36,-71.06
2043,Boston MA,ssp370,26.12,42.36,-71.06
2044,Boston MA,ssp370,26.960001,42.36,-71.06
2045,Boston MA,ssp370,27.8,42.36,-71.06
2046,Boston MA,ssp370,28.64,42.36,-71.06
2047,Boston MA,ssp370,29.48,42.36,-71.06
2048,Boston MA,ssp370,30.32,42.36,-71.06
2049,Boston MA,ssp370,31.16,42.36,-71.06
2050,Boston MA,ssp370,32.0,42.36,-71.06
2051,Boston MA,ssp370,32.9,42.36,-71.06
2052,Boston MA,ssp370,33.8,42.36,-71.06
2053,Boston MA,ssp370,34.7,42.36,-71.06
2054,Boston MA,ssp370,35.6,42.36,-71.06
2055,Boston MA,ssp370,36.5,42.36,-71.06
2056,Boston MA,ssp370,37.4,42.36,-71.06
2057,Boston MA,ssp370,38.3,42.36,-71.06
2058,Boston MA,ssp370,39.2,42.36,-71.06
2059,Boston MA,ssp370,40.1,42.36,-71.06
2060,Boston MA,ssp370,41.0,42.36,-71.06
2061,Boston MA,ssp370,42.0,42.36,-71.06
2062,Boston MA,ssp370,43.0,42.36,-71.06
2063,Boston MA,ssp370,44.0,42.36,-71.06
2064,Boston MA,ssp370,45.0,42.36,-71.06
2065,Boston MA,ssp370,46.0,42.36,-71.06
2066,Boston MA,ssp370,47.0,42.36,-71.06
2067,Boston MA,ssp370,48.0,42.36,-71.06
2068,Boston MA,ssp370,49.0,42.36,-71.06
2069,Boston MA,ssp370,50.0,42.36,-71.06
2070,Boston MA,ssp370,51.0,42.36,-71.06
2071,Boston MA,ssp370,52.01,42.36,-71.06
2072,Boston MA,ssp370,53.02,42.36,-71.06
2073,Boston MA,ssp370,54.03,42.36,-71.06
2074,Boston MA,ssp370,55.04,42.36,-71.06
2075,Boston MA,ssp370,56.05,42.36,-71.06
2076,Boston MA,ssp370,57.059998,42.36,-71.06
2077,Boston MA,ssp370,58.07,42.36,-71.06
2078,Boston MA,ssp370,59.079998,42.36,-71.06
2079,Boston MA,ssp370,60.09,42.36,-71.06
2080,Boston MA,ssp370,61.1,42.36,-71.06
2081,Boston MA,ssp370,62.239998,42.36,-71.06
2082,Boston MA,ssp370,63.379997,42.36,-71.06
2083,Boston MA,ssp370,64.52,42.36,-71.06
2084,Boston MA,ssp370,65.659996,42.36,-71.06
2085,Boston MA,ssp370,66.8,42.36,-71.06
2086,Boston MA,ssp370,67.94,42.36,-71.06
2087,Boston MA,ssp370,69.08,42.36,-71.06
2088,Boston MA,ssp370,70.22,42.36,-71.06
2089,Boston MA,ssp370,71.36,42.36,-71.06
2090,Boston MA,ssp370,72.5,42.36,-71.06
2091,Boston MA,ssp370,73.62,42.36,-71.06
2092,Boston MA,ssp370,74.74,42.36,-71.06
2093,Boston MA,ssp370,75.86,42.36,-71.06
2094,Boston MA,ssp370,76.979996,42.36,-71.06
2095,Boston MA,ssp370,78.1,42.36,-71.06
2096,Boston MA,ssp370,79.22,42.36,-71.06
2097,Boston MA,ssp370,80.34,42.36,-71.06
2098,Boston MA,ssp370,81.46,42.36,-71.06
2099,Boston MA,ssp370,82.579994,42.36,-71.06
2100,Boston MA,ssp370,83.7,42.36,-71.06
2020,Boston MA,ssp585,9.2,42.36,-71.06
2021,Boston MA,ssp585,9.95,42.36,-71.06
2022,Boston MA,ssp585,10.7,42.36,-71.06
2023,Boston MA,ssp585,11.45,42.36,-71.06
2024,Boston MA,ssp585,12.2,42.36,-71.06
2025,Boston MA,ssp585,12.950001,42.36,-71.06
2026,Boston MA,ssp585,13.700001,42.36,-71.06
2027,Boston MA,ssp585,14.450001,42.36,-71.06
2028,Boston MA,ssp585,15.200001,42.36,-71.06
2029,Boston MA,ssp585,15.950001,42.36,-71.06
2030,Boston MA,ssp585,16.7,42.36,-71.06
2031,Boston MA,ssp585,17.58,42.36,-71.06
2032,Boston MA,ssp585,18.460001,42.36,-71.06
2033,Boston MA,ssp585,19.34,42.36,-71.06
2034,Boston MA,ssp585,20.220001,42.36,-71.06
2035,Boston MA,ssp585,21.1,42.36,-71.06
2036,Boston MA,ssp585,21.98,42.36,-71.06
2037,Boston MA,ssp585,22.86,42.36,-71.06
2038,Boston MA,ssp585,23.74,42.36,-71.06
2039,Boston MA,ssp585,24.62,42.36,-71.06
2040,Boston MA,ssp585,25.5,42.36,-71.06
2041,Boston MA,ssp585,26.46,42.36,-71.06
2042,Boston MA,ssp585,27.42,42.36,-71.06
2043,Boston MA,ssp585,28.38,42.36,-71.06
2044,Boston MA,ssp585,29.34,42.36,-71.06
2045,Boston MA,ssp585,30.3,42.36,-71.06
2046,Boston MA,ssp585,31.259998,42.36,-71.06
2047,Boston MA,ssp585,32.219997,42.36,-71.06
2048,Boston MA,ssp585,33.18,42.36,-71.06
2049,Boston MA,ssp585,34.14,42.36,-71.06
2050,Boston MA,ssp585,35.1,42.36,-71.06
2051,Boston MA,ssp585,36.07,42.36,-71.06
2052,Boston MA,ssp585,37.039997,42.36,-71.06
2053,Boston MA,ssp585,38.01,42.36,-71.06
2054,Boston MA,ssp585,38.98,42.36,-71.06
2055,Boston MA,ssp585,39.949997,42.36,-71.06
2056,Boston MA,ssp585,40.92,42.36,-71.06
2057,Boston MA,ssp585,41.89,42.36,-71.06
2058,Boston MA,ssp585,42.86,42.36,-71.06
2059,Boston MA,ssp585,43.829998,42.36,-71.06
2060,Boston MA,ssp585,44.8,42.36,-71.06
2061,Boston MA,ssp585,45.899998,42.36,-71.06
2062,Boston MA,ssp585,47.0,42.36,-71.06
2063,Boston MA,ssp585,48.1,42.36,-71.06
2064,Boston MA,ssp585,49.2,42.36,-71.06
2065,Boston MA,ssp585,50.3,42.36,-71.06
2066,Boston MA,ssp585,51.399998,42.36,-71.06
2067,Boston MA,ssp585,52.5,42.36,-71.06
2068,Boston MA,ssp585,53.6,42.36,-71.06
2069,Boston MA,ssp585,54.7,42.36,-71.06
2070,Boston MA,ssp585,55.8,42.36,-71.06
2071,Boston MA,ssp585,57.03,42.36,-71.06
2072,Boston MA,ssp585,58.26,42.36,-71.06
2073,Boston MA,ssp585,59.489998,42.36,-71.06
2074,Boston MA,ssp585,60.719997,42.36,-71.06
2075,Boston MA,ssp585,61.949997,42.36,-71.06
2076,Boston MA,ssp585,63.18,42.36,-71.06
2077,Boston MA,ssp585,64.409996,42.36,-71.06
2078,Boston MA,ssp585,65.64,42.36,-71.06
2079,Boston MA,ssp585,66.869995,42.36,-71.06
2080,Boston MA,ssp585,68.1,42.36,-71.06
2081,Boston MA,ssp585,69.44,42.36,-71.06
2082,Boston MA,ssp585,70.78,42.36,-71.06
2083,Boston MA,ssp585,72.119995,42.36,-71.06
2084,Boston MA,ssp585,73.46,42.36,-71.06
2085,Boston MA,ssp585,74.8,42.36,-71.06
2086,Boston MA,ssp585,76.14,42.36,-71.06
2087,Boston MA,ssp585,77.479996,42.36,-71.06
2088,Boston MA,ssp585,78.82,42.36,-71.06
2089,Boston MA,ssp585,80.16,42.36,-71.06
2090,Boston MA,ssp585,81.5,42.36,-71.06
2091,Boston MA,ssp585,82.84,42.36,-71.06
2092,Boston MA,ssp585,84.18,42.36,-71.06
2093,Boston MA,ssp585,85.520004,42.36,-71.06
2094,Boston MA,ssp585,86.86,42.36,-71.06
2095,Boston MA,ssp585,88.2,42.36,-71.06
2096,Boston MA,ssp585,89.54,42.36,-71.06
2097,Boston MA,ssp585,90.880005,42.36,-71.06
2098,Boston MA,ssp585,92.22,42.36,-71.06
2099,Boston MA,ssp585,93.56,42.36,-71.06
2100,Boston MA,ssp585,94.9,42.36,-71.06
2020,Charleston SC,ssp126,9.1,32.78,-79.93
2021,Charleston SC,ssp126,9.820001,32.78,-79.93
2022,Charleston SC,ssp126,10.54,32.78,-79.93
2023,Charleston SC,ssp126,11.26,32.78,-79.93
2024,Charleston SC,ssp126,11.98,32.78,-79.93
2025,Charleston SC,ssp126,12.7,32.78,-79.93
2026,Charleston SC,ssp126,13.42,32.78,-79.93
2027,Charleston SC,ssp126,14.139999,32.78,-79.93
2028,Charleston SC,ssp126,14.86,32.78,-79.93
2029,Charleston SC,ssp126,15.579999,32.78,-79.93
2030,Charleston SC,ssp126,16.3,32.78,-79.93
2031,Charleston SC,ssp126,17.0,32.78,-79.93
2032,Charleston SC,ssp126,17.699999,32.78,-79.93
2033,Charleston SC,ssp126,18.4,32.78,-79.93
2034,Charleston SC,ssp126,19.099998,32.78,-79.93
2035,Charleston SC,ssp126,19.8,32.78,-79.93
2036,Charleston SC,ssp126,20.5,32.78,-79.93
2037,Charleston SC,ssp126,21.199999,32.78,-79.93
2038,Charleston SC,ssp126,21.9,32.78,-79.93
2039,Charleston SC,ssp126,22.599998,32.78,-79.93
2040,Charleston SC,ssp126,23.3,32.78,-79.93
2041,Charleston SC,ssp126,24.019999,32.78,-79.93
2042,Charleston SC,ssp126,24.74,32.78,-79.93
2043,Charleston SC,ssp126,25.46,32.78,-79.93
2044,Charleston SC,ssp126,26.18,32.78,-79.93
2045,Charleston SC,ssp126,26.9,32.78,-79.93
2046,Charleston SC,ssp126,27.619999,32.78,-79.93
2047,Charleston SC,ssp126,28.34,32.78,-79.93
2048,Charleston SC,ssp126,29.06,32.78,-79.93
2049,Charleston SC,ssp126,29.78,32.78,-79.93
2050,Charleston SC,ssp126,30.5,32.78,-79.93
2051,Charleston SC,ssp126,31.11,32.78,-79.93
2052,Charleston SC,ssp126,31.72,32.78,-79.93
2053,Charleston SC,ssp126,32.329998,32.78,-79.93
2054,Charleston SC,ssp126,32.94,32.78,-79.93
2055,Charleston SC,ssp126,33.55,32.78,-79.93
2056,Charleston SC,ssp126,34.16,32.78,-79.93
2057,Charleston SC,ssp126,34.77,32.78,-79.93
2058,Charleston SC,ssp126,35.379997,32.78,-79.93
2059,Charleston SC,ssp126,35.989998,32.78,-79.93
2060,Charleston SC,ssp126,36.6,32.78,-79.93
2061,Charleston SC,ssp126,37.28,32.78,-79.93
2062,Charleston SC,ssp126,37.96,32.78,-79.93
2063,Charleston SC,ssp126,38.64,32.78,-79.93
2064,Charleston SC,ssp126,39.32,32.78,-79.93
2065,Charleston SC,ssp126,40.0,32.78,-79.93
2066,Charleston SC,ssp126,40.68,32.78,-79.93
2067,Charleston SC,ssp126,41.36,32.78,-79.93
2068,Charleston SC,ssp126,42.04,32.78,-79.93
2069,Charleston SC,ssp126,42.72,32.78,-79.93
2070,Charleston SC,ssp126,43.4,32.78,-79.93
2071,Charleston SC,ssp126,43.960003,32.78,-79.93
2072,Charleston SC,ssp126,44.52,32.78,-79.93
2073,Charleston SC,ssp126,45.08,32.78,-79.93
2074,Charleston SC,ssp126,45.64,32.78,-79.93
2075,Charleston SC,ssp126,46.2,32.78,-79.93
2076,Charleston SC,ssp126,46.760002,32.78,-79.93
2077,Charleston SC,ssp126,47.32,32.78,-79.93
2078,Charleston SC,ssp126,47.88,32.78,-79.93
2079,Charleston SC,ssp126,48.44,32.78,-79.93
2080,Charleston SC,ssp126,49.0,32.78,-79.93
2081,Charleston SC,ssp126,49.52,32.78,-79.93
2082,Charleston SC,ssp126,50.04,32.78,-79.93
2083,Charleston SC,ssp126,50.56,32.78,-79.93
2084,Charleston SC,ssp126,51.08,32.78,-79.93
2085,Charleston SC,ssp126,51.6,32.78,-79.93
2086,Charleston SC,ssp126,52.12,32.78,-79.93
2087,Charleston SC,ssp126,52.64,32.78,-79.93
2088,Charleston SC,ssp126,53.16,32.78,-79.93
2089,Charleston SC,ssp126,53.68,32.78,-79.93
2090,Charleston SC,ssp126,54.2,32.78,-79.93
2091,Charleston SC,ssp126,54.83,32.78,-79.93
2092,Charleston SC,ssp126,55.46,32.78,-79.93
2093,Charleston SC,ssp126,56.09,32.78,-79.93
2094,Charleston SC,ssp126,56.72,32.78,-79.93
2095,Charleston SC,ssp126,57.35,32.78,-79.93
2096,Charleston SC,ssp126,57.98,32.78,-79.93
2097,Charleston SC,ssp126,58.61,32.78,-79.93
2098,Charleston SC,ssp126,59.24,32.78,-79.93
2099,Charleston SC,ssp126,59.87,32.78,-79.93
2100,Charleston SC,ssp126,60.5,32.78,-79.93
2020,Charleston SC,ssp245,8.9,32.78,-79.93
2021,Charleston SC,ssp245,9.62,32.78,-79.93
2022,Charleston SC,ssp245,10.34,32.78,-79.93
2023,Charleston SC,ssp245,11.059999,32.78,-79.93
2024,Charleston SC,ssp245,11.78,32.78,-79.93
2025,Charleston SC,ssp245,12.5,32.78,-79.93
2026,Charleston SC,ssp245,13.22,32.78,-79.93
2027,Charleston SC,ssp245,13.940001,32.78,-79.93
2028,Charleston SC,ssp245,14.66,32.78,-79.93
2029,Charleston SC,ssp245,15.38,32.78,-79.93
2030,Charleston SC,ssp245,16.1,32.78,-79.93
2031,Charleston SC,ssp245,16.84,32.78,-79.93
2032,Charleston SC,ssp245,17.58,32.78,-79.93
2033,Charleston SC,ssp245,18.32,32.78,-79.93
2034,Charleston SC,ssp245,19.06,32.78,-79.93
2035,Charleston SC,ssp245,19.8,32.78,-79.93
2036,Charleston SC,ssp245,20.54,32.78,-79.93
2037,Charleston SC,ssp245,21.28,32.78,-79.93
2038,Charleston SC,ssp245,22.02,32.78,-79.93
2039,Charleston SC,ssp245,22.76,32.78,-79.93
2040,Charleston SC,ssp245,23.5,32.78,-79.93
2041,Charleston SC,ssp245,24.32,32.78,-79.93
2042,Charleston SC,ssp245,25.14,32.78,-79.93
2043,Charleston SC,ssp245,25.960001,32.78,-79.93
2044,Charleston SC,ssp245,26.78,32.78,-79.93
2045,Charleston SC,ssp245,27.6,32.78,-79.93
2046,Charleston SC,ssp245,28.42,32.78,-79.93
2047,Charleston SC,ssp245,29.24,32.78,-79.93
2048,Charleston SC,ssp245,30.060001,32.78,-79.93
2049,Charleston SC,ssp245,30.880001,32.78,-79.93
2050,Charleston SC,ssp245,31.7,32.78,-79.93
2051,Charleston SC,ssp245,32.48,32.78,-79.93
2052,Charleston SC,ssp245,33.260002,32.78,-79.93
2053,Charleston SC,ssp245,34.04,32.78,-79.93
2054,Charleston SC,ssp245,34.82,32.78,-79.93
2055,Charleston SC,ssp245,35.6,32.78,-79.93
2056,Charleston SC,ssp245,36.38,32.78,-79.93
2057,Charleston SC,ssp245,37.16,32.78,-79.93
2058,Charleston SC,ssp245,37.94,32.78,-79.93
2059,Charleston SC,ssp245,38.72,32.78,-79.93
2060,Charleston SC,ssp245,39.5,32.78,-79.93
2061,Charleston SC,ssp245,40.32,32.78,-79.93
2062,Charleston SC,ssp245,41.14,32.78,-79.93
2063,Charleston SC,ssp245,41.96,32.78,-79.93
2064,Charleston SC,ssp245,42.78,32.78,-79.93
2065,Charleston SC,ssp245,43.6,32.78,-79.93
2066,Charleston SC,ssp245,44.420002,32.78,-79.93
2067,Charleston SC,ssp245,45.24,32.78,-79.93
2068,Charleston SC,ssp245,46.06,32.78,-79.93
2069,Charleston SC,ssp245,46.88,32.78,-79.93
2070,Charleston SC,ssp245,47.7,32.78,-79.93
2071,Charleston SC,ssp245,48.510002,32.78,-79.93
2072,Charleston SC,ssp245,49.32,32.78,-79.93
2073,Charleston SC,ssp245,50.13,32.78,-79.93
2074,Charleston SC,ssp245,50.94,32.78,-79.93
2075,Charleston SC,ssp245,51.75,32.78,-79.93
2076,Charleston SC,ssp245,52.56,32.78,-79.93
2077,Charleston SC,ssp245,53.37,32.78,-79.93
2078,Charleston SC,ssp245,54.18,32.78,-79.93
2079,Charleston SC,ssp245,54.989998,32.78,-79.93
2080,Charleston SC,ssp245,55.8,32.78,-79.93
2081,Charleston SC,ssp245,56.57,32.78,-79.93
2082,Charleston SC,ssp245,57.34,32.78,-79.93
2083,Charleston SC,ssp245,58.11,32.78,-79.93
2084,Charleston SC,ssp245,58.88,32.78,-79.93
2085,Charleston SC,ssp245,59.65,32.78,-79.93
2086,Charleston SC,ssp245,60.42,32.78,-79.93
2087,Charleston SC,ssp245,61.19,32.78,-79.93
2088,Charleston SC,ssp245,61.96,32.78,-79.93
2089,Charleston SC,ssp245,62.73,32.78,-79.93
2090,Charleston SC,ssp245,63.5,32.78,-79.93
2091,Charleston SC,ssp245,64.36,32.78,-79.93
2092,Charleston SC,ssp245,65.22,32.78,-79.93
2093,Charleston SC,ssp245,66.08,32.78,-79.93
2094,Charleston SC,ssp245,66.94,32.78,-79.93
2095,Charleston SC,ssp245,67.8,32.78,-79.93
2096,Charleston SC,ssp245,68.659996,32.78,-79.93
2097,Charleston SC,ssp245,69.52,32.78,-79.93
2098,Charleston SC,ssp245,70.38,32.78,-79.93
2099,Charleston SC,ssp245,71.24,32.78,-79.93
2100,Charleston SC,ssp245,72.1,32.78,-79.93
2020,Charleston SC,ssp370,9.0,32.78,-79.93
2021,Charleston SC,ssp370,9.7,32.78,-79.93
2022,Charleston SC,ssp370,10.4,32.78,-79.93
2023,Charleston SC,ssp370,11.1,32.78,-79.93
2024,Charleston SC,ssp370,11.8,32.78,-79.93
2025,Charleston SC,ssp370,12.5,32.78,-79.93
2026,Charleston SC,ssp370,13.2,32.78,-79.93
2027,Charleston SC,ssp370,13.9,32.78,-79.93
2028,Charleston SC,ssp370,14.6,32.78,-79.93
2029,Charleston SC,ssp370,15.3,32.78,-79.93
2030,Charleston SC,ssp370,16.0,32.78,-79.93
2031,Charleston SC,ssp370,16.74,32.78,-79.93
2032,Charleston SC,ssp370,17.48,32.78,-79.93
2033,Charleston SC,ssp370,18.22,32.78,-79.93
2034,Charleston SC,ssp370,18.96,32.78,-79.93
2035,Charleston SC,ssp370,19.7,32.78,-79.93
2036,Charleston SC,ssp370,20.44,32.78,-79.93
2037,Charleston SC,ssp370,21.18,32.78,-79.93
2038,Charleston SC,ssp370,21.92,32.78,-79.93
2039,Charleston SC,ssp370,22.66,32.78,-79.93
2040,Charleston SC,ssp370,23.4,32.78,-79.93
2041,Charleston SC,ssp370,24.26,32.78,-79.93
2042,Charleston SC,ssp370,25.119999,32.78,-79.93
2043,Charleston SC,ssp370,25.98,32.78,-79.93
2044,Charleston SC,ssp370,26.84,32.78,-79.93
2045,Charleston SC,ssp370,27.7,32.78,-79.93
2046,Charleston SC,ssp370,28.56,32.78,-79.93
2047,Charleston SC,ssp370,29.42,32.78,-79.93
2048,Charleston SC,ssp370,30.28,32.78,-79.93
2049,Charleston SC,ssp370,31.14,32.78,-79.93
2050,Charleston SC,ssp370,32.0,32.78,-79.93
2051,Charleston SC,ssp370,32.86,32.78,-79.93
2052,Charleston SC,ssp370,33.72,32.78,-79.93
2053,Charleston SC,ssp370,34.579998,32.78,-79.93
2054,Charleston SC,ssp370,35.44,32.78,-79.93
2055,Charleston SC,ssp370,36.3,32.78,-79.93
2056,Charleston SC,ssp370,37.16,32.78,-79.93
2057,Charleston SC,ssp370,38.02,32.78,-79.93
2058,Charleston SC,ssp370,38.879997,32.78,-79.93
2059,Charleston SC,ssp370,39.739998,32.78,-79.93
2060,Charleston SC,ssp370,40.6,32.78,-79.93
2061,Charleston SC,ssp370,41.57,32.78,-79.93
2062,Charleston SC,ssp370,42.539997,32.78,-79.93
2063,Charleston SC,ssp370,43.51,32.78,-79.93
2064,Charleston SC,ssp370,44.48,32.78,-79.93
2065,Charleston SC,ssp370,45.449997,32.78,-79.93
2066,Charleston SC,ssp370,46.42,32.78,-79.93
2067,Charleston SC,ssp370,47.39,32.78,-79.93
2068,Charleston SC,ssp370,48.36,32.78,-79.93
2069,Charleston SC,ssp370,49.329998,32.78,-79.93
2070,Charleston SC,ssp370,50.3,32.78,-79.93
2071,Charleston SC,ssp370,51.29,32.78,-79.93
2072,Charleston SC,ssp370,52.28,32.78,-79.93
2073,Charleston SC,ssp370,53.27,32.78,-79.93
2074,Charleston SC,ssp370,54.26,32.78,-79.93
2075,Charleston SC,ssp370,55.25,32.78,-79.93
2076,Charleston SC,ssp370,56.24,32.78,-79.93
2077,Charleston SC,ssp370,57.23,32.78,-79.93
2078,Charleston SC,ssp370,58.22,32.78,-79.93
2079,Charleston SC,ssp370,59.21,32.78,-79.93
2080,Charleston SC,ssp370,60.2,32.78,-79.93
2081,Charleston SC,ssp370,61.3,32.78,-79.93
2082,Charleston SC,ssp370,62.4,32.78,-79.93
2083,Charleston SC,ssp370,63.5,32.78,-79.93
2084,Charleston SC,ssp370,64.6,32.78,-79.93
2085,Charleston SC,ssp370,65.7,32.78,-79.93
2086,Charleston SC,ssp370,66.799995,32.78,-79.93
2087,Charleston SC,ssp370,67.9,32.78,-79.93
2088,Charleston SC,ssp370,69.0,32.78,-79.93
2089,Charleston SC,ssp370,70.1,32.78,-79.93
2090,Charleston SC,ssp370,71.2,32.78,-79.93
2091,Charleston SC,ssp370,72.45,32.78,-79.93
2092,Charleston SC,ssp370,73.7,32.78,-79.93
2093,Charleston SC,ssp370,74.95,32.78,-79.93
2094,Charleston SC,ssp370,76.2,32.78,-79.93
2095,Charleston SC,ssp370,77.45,32.78,-79.93
2096,Charleston SC,ssp370,78.7,32.78,-79.93
2097,Charleston SC,ssp370,79.95,32.78,-79.93
2098,Charleston SC,ssp370,81.2,32.78,-79.93
2099,Charleston SC,ssp370,82.45,32.78,-79.93
2100,Charleston SC,ssp370,83.7,32.78,-79.93
2020,Charleston SC,ssp585,9.1,32.78,-79.93
2021,Charleston SC,ssp585,9.84,32.78,-79.93
2022,Charleston SC,ssp585,10.58,32.78,-79.93
2023,Charleston SC,ssp585,11.320001,32.78,-79.93
2024,Charleston SC,ssp585,12.06,32.78,-79.93
2025,Charleston SC,ssp585,12.8,32.78,-79.93
2026,Charleston SC,ssp585,13.54,32.78,-79.93
2027,Charleston SC,ssp585,14.28,32.78,-79.93
2028,Charleston SC,ssp585,15.02,32.78,-79.93
2029,Charleston SC,ssp585,15.76,32.78,-79.93
2030,Charleston SC,ssp585,16.5,32.78,-79.93
2031,Charleston SC,ssp585,17.34,32.78,-79.93
2032,Charleston SC,ssp585,18.18,32.78,-79.93
2033,Charleston SC,ssp585,19.02,32.78,-79.93
2034,Charleston SC,ssp585,19.86,32.78,-79.93
2035,Charleston SC,ssp585,20.7,32.78,-79.93
2036,Charleston SC,ssp585,21.539999,32.78,-79.93
2037,Charleston SC,ssp585,22.38,32.78,-79.93
2038,Charleston SC,ssp585,23.22,32.78,-79.93
2039,Charleston SC,ssp585,24.06,32.78,-79.93
2040,Charleston SC,ssp585,24.9,32.78,-79.93
2041,Charleston SC,ssp585,25.86,32.78,-79.93
2042,Charleston SC,ssp585,26.82,32.78,-79.93
2043,Charleston SC,ssp585,27.779999,32.78,-79.93
2044,Charleston SC,ssp585,28.74,32.78,-79.93
2045,Charleston SC,ssp585,29.7,32.78,-79.93
2046,Charleston SC,ssp585,30.66,32.78,-79.93
2047,Charleston SC,ssp585,31.619999,32.78,-79.93
2048,Charleston SC,ssp585,32.58,32.78,-79.93
2049,Charleston SC,ssp585,33.54,32.78,-79.93
2050,Charleston SC,ssp585,34.5,32.78,-79.93
2051,Charleston SC,ssp585,35.4,32.78,-79.93
2052,Charleston SC,ssp585,36.3,32.78,-79.93
2053,Charleston SC,ssp585,37.2,32.78,-79.93
2054,Charleston SC,ssp585,38.1,32.78,-79.93
2055,Charleston SC,ssp585,39.0,32.78,-79.93
2056,Charleston SC,ssp585,39.9,32.78,-79.93
2057,Charleston SC,ssp585,40.8,32.78,-79.93
2058,Charleston SC,ssp585,41.7,32.78,-79.93
2059,Charleston SC,ssp585,42.6,32.78,-79.93
2060,Charleston SC,ssp585,43.5,32.78,-79.93
2061,Charleston SC,ssp585,44.555,32.78,-79.93
2062,Charleston SC,ssp585,45.61,32.78,-79.93
2063,Charleston SC,ssp585,46.665,32.78,-79.93
2064,Charleston SC,ssp585,47.72,32.78,-79.93
2065,Charleston SC,ssp585,48.775,32.78,-79.93
2066,Charleston SC,ssp585,49.829998,32.78,-79.93
2067,Charleston SC,ssp585,50.885,32.78,-79.93
2068,Charleston SC,ssp585,51.94,32.78,-79.93
2069,Charleston SC,ssp585,52.995,32.78,-79.93
2070,Charleston SC,ssp585,54.05,32.78,-79.93
2071,Charleston SC,ssp585,55.184998,32.78,-79.93
2072,Charleston SC,ssp585,56.32,32.78,-79.93
2073,Charleston SC,ssp585,57.455,32.78,-79.93
2074,Charleston SC,ssp585,58.59,32.78,-79.93
2075,Charleston SC,ssp585,59.725,32.78,-79.93
2076,Charleston SC,ssp585,60.86,32.78,-79.93
2077,Charleston SC,ssp585,61.995003,32.78,-79.93
2078,Charleston SC,ssp585,63.13,32.78,-79.93
2079,Charleston SC,ssp585,64.265,32.78,-79.93
2080,Charleston SC,ssp585,65.4,32.78,-79.93
2081,Charleston SC,ssp585,66.68,32.78,-79.93
2082,Charleston SC,ssp585,67.96,32.78,-79.93
2083,Charleston SC,ssp585,69.24,32.78,-79.93
2084,Charleston SC,ssp585,70.52,32.78,-79.93
2085,Charleston SC,ssp585,71.8,32.78,-79.93
2086,Charleston SC,ssp585,73.08,32.78,-79.93
2087,Charleston SC,ssp585,74.36,32.78,-79.93
2088,Charleston SC,ssp585,75.64,32.78,-79.93
2089,Charleston SC,ssp585,76.92,32.78,-79.93
2090,Charleston SC,ssp585,78.2,32.78,-79.93
2091,Charleston SC,ssp585,79.579994,32.78,-79.93
2092,Charleston SC,ssp585,80.96,32.78,-79.93
2093,Charleston SC,ssp585,82.34,32.78,-79.93
2094,Charleston SC,ssp585,83.72,32.78,-79.93
2095,Charleston SC,ssp585,85.1,32.78,-79.93
2096,Charleston SC,ssp585,86.479996,32.78,-79.93
2097,Charleston SC,ssp585,87.86,32.78,-79.93
