city,year,segment,scenario,model,zos_raw,lat,lon
New Orleans LA,1995,historical_cmip6,historical,GFDL-ESM4,-0.15,29.95,-90.07
New Orleans LA,1996,historical_cmip6,historical,GFDL-ESM4,-0.17,29.95,-90.07
New Orleans LA,1997,historical_cmip6,historical,GFDL-ESM4,-0.19,29.95,-90.07
New Orleans LA,1998,historical_cmip6,historical,GFDL-ESM4,-0.17,29.95,-90.07
New Orleans LA,1999,historical_cmip6,historical,GFDL-ESM4,-0.15,29.95,-90.07
New Orleans LA,2000,historical_cmip6,historical,GFDL-ESM4,-0.13,29.95,-90.07
New Orleans LA,2001,historical_cmip6,historical,GFDL-ESM4,-0.17,29.95,-90.07
New Orleans LA,2002,historical_cmip6,historical,GFDL-ESM4,-0.16,29.95,-90.07
New Orleans LA,2003,historical_cmip6,historical,GFDL-ESM4,-0.18,29.95,-90.07
New Orleans LA,2004,historical_cmip6,historical,GFDL-ESM4,-0.16,29.95,-90.07
New Orleans LA,2005,historical_cmip6,historical,GFDL-ESM4,-0.18,29.95,-90.07
New Orleans LA,2006,historical_cmip6,historical,GFDL-ESM4,-0.18,29.95,-90.07
New Orleans LA,2007,historical_cmip6,historical,GFDL-ESM4,-0.13,29.95,-90.07
New Orleans LA,2008,historical_cmip6,historical,GFDL-ESM4,-0.19,29.95,-90.07
New Orleans LA,2009,historical_cmip6,historical,GFDL-ESM4,-0.17,29.95,-90.07
New Orleans LA,2010,historical_cmip6,historical,GFDL-ESM4,-0.12,29.95,-90.07
New Orleans LA,2011,historical_cmip6,historical,GFDL-ESM4,-0.06,29.95,-90.07
New Orleans LA,2012,historical_cmip6,historical,GFDL-ESM4,-0.12,29.95,-90.07
New Orleans LA,2013,historical_cmip6,historical,GFDL-ESM4,-0.13,29.95,-90.07
New Orleans LA,2014,historical_cmip6,historical,GFDL-ESM4,-0.15,29.95,-90.07
Norfolk VA,1850,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1851,historical_cmip6,historical,GFDL-ESM4,-0.7,36.85,-76.29
Norfolk VA,1852,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1853,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1854,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1855,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1856,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1857,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1858,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1859,historical_cmip6,historical,GFDL-ESM4,-0.62,36.85,-76.29
Norfolk VA,1860,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1861,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1862,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1863,historical_cmip6,historical,GFDL-ESM4,-0.61,36.85,-76.29
Norfolk VA,1864,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1865,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1866,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1867,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1868,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1869,historical_cmip6,historical,GFDL-ESM4,-0.7,36.85,-76.29
Norfolk VA,1870,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1871,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1872,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1873,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1874,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1875,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1876,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1877,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1878,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1879,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1880,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1881,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1882,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1883,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1884,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1885,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1886,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1887,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1888,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1889,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1890,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1891,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1892,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1893,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1894,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1895,historical_cmip6,historical,GFDL-ESM4,-0.6,36.85,-76.29
Norfolk VA,1896,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1897,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1898,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1899,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1900,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1901,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1902,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1903,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1904,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1905,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1906,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1907,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1908,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1909,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1910,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1911,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1912,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1913,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1914,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1915,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1916,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1917,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1918,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1919,historical_cmip6,historical,GFDL-ESM4,-0.62,36.85,-76.29
Norfolk VA,1920,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1921,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1922,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1923,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1924,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1925,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1926,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1927,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1928,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1929,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1930,historical_cmip6,historical,GFDL-ESM4,-0.7,36.85,-76.29
Norfolk VA,1931,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1932,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1933,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1934,historical_cmip6,historical,GFDL-ESM4,-0.61,36.85,-76.29
Norfolk VA,1935,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1936,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1937,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,1938,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1939,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1940,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1941,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1942,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1943,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1944,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1945,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1946,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1947,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1948,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1949,historical_cmip6,historical,GFDL-ESM4,-0.7,36.85,-76.29
Norfolk VA,1950,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1951,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1952,historical_cmip6,historical,GFDL-ESM4,-0.62,36.85,-76.29
Norfolk VA,1953,historical_cmip6,historical,GFDL-ESM4,-0.61,36.85,-76.29
Norfolk VA,1954,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1955,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1956,historical_cmip6,historical,GFDL-ESM4,-0.64,36.85,-76.29
Norfolk VA,1957,historical_cmip6,historical,GFDL-ESM4,-0.73,36.85,-76.29
Norfolk VA,1958,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1959,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1960,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1961,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,1962,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1963,historical_cmip6,historical,GFDL-ESM4,-0.71,36.85,-76.29
Norfolk VA,1964,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1965,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1966,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1967,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1968,historical_cmip6,historical,GFDL-ESM4,-0.73,36.85,-76.29
Norfolk VA,1969,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1970,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1971,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1972,historical_cmip6,historical,GFDL-ESM4,-0.71,36.85,-76.29
Norfolk VA,1973,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1974,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1975,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1976,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1977,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1978,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,1979,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1980,historical_cmip6,historical,GFDL-ESM4,-0.72,36.85,-76.29
Norfolk VA,1981,historical_cmip6,historical,GFDL-ESM4,-0.71,36.85,-76.29
Norfolk VA,1982,historical_cmip6,historical,GFDL-ESM4,-0.71,36.85,-76.29
Norfolk VA,1983,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1984,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1985,historical_cmip6,historical,GFDL-ESM4,-0.71,36.85,-76.29
Norfolk VA,1986,historical_cmip6,historical,GFDL-ESM4,-0.75,36.85,-76.29
Norfolk VA,1987,historical_cmip6,historical,GFDL-ESM4,-0.73,36.85,-76.29
Norfolk VA,1988,historical_cmip6,historical,GFDL-ESM4,-0.72,36.85,-76.29
Norfolk VA,1989,historical_cmip6,historical,GFDL-ESM4,-0.71,36.85,-76.29
Norfolk VA,1990,historical_cmip6,historical,GFDL-ESM4,-0.7,36.85,-76.29
Norfolk VA,1991,historical_cmip6,historical,GFDL-ESM4,-0.72,36.85,-76.29
Norfolk VA,1992,historical_cmip6,historical,GFDL-ESM4,-0.73,36.85,-76.29
Norfolk VA,1993,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1994,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1995,historical_cmip6,historical,GFDL-ESM4,-0.66,36.85,-76.29
Norfolk VA,1996,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,1997,historical_cmip6,historical,GFDL-ESM4,-0.7,36.85,-76.29
Norfolk VA,1998,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,1999,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,2000,historical_cmip6,historical,GFDL-ESM4,-0.69,36.85,-76.29
Norfolk VA,2001,historical_cmip6,historical,GFDL-ESM4,-0.71,36.85,-76.29
Norfolk VA,2002,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,2003,historical_cmip6,historical,GFDL-ESM4,-0.62,36.85,-76.29
Norfolk VA,2004,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,2005,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,2006,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,2007,historical_cmip6,historical,GFDL-ESM4,-0.67,36.85,-76.29
Norfolk VA,2008,historical_cmip6,historical,GFDL-ESM4,-0.7,36.85,-76.29
Norfolk VA,2009,historical_cmip6,historical,GFDL-ESM4,-0.68,36.85,-76.29
Norfolk VA,2010,historical_cmip6,historical,GFDL-ESM4,-0.63,36.85,-76.29
Norfolk VA,2011,historical_cmip6,historical,GFDL-ESM4,-0.61,36.85,-76.29
Norfolk VA,2012,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
Norfolk VA,2013,historical_cmip6,historical,GFDL-ESM4,-0.62,36.85,-76.29
Norfolk VA,2014,historical_cmip6,historical,GFDL-ESM4,-0.65,36.85,-76.29
New York NY,1850,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1851,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1852,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1853,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1854,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1855,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1856,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1857,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1858,historical_cmip6,historical,GFDL-ESM4,-0.72,40.71,-74.01
New York NY,1859,historical_cmip6,historical,GFDL-ESM4,-0.66,40.71,-74.01
New York NY,1860,historical_cmip6,historical,GFDL-ESM4,-0.72,40.71,-74.01
New York NY,1861,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1862,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1863,historical_cmip6,historical,GFDL-ESM4,-0.65,40.71,-74.01
New York NY,1864,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1865,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1866,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1867,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1868,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1869,historical_cmip6,historical,GFDL-ESM4,-0.72,40.71,-74.01
New York NY,1870,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1871,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1872,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1873,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1874,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1875,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1876,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1877,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1878,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1879,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1880,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1881,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1882,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1883,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1884,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1885,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1886,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1887,historical_cmip6,historical,GFDL-ESM4,-0.73,40.71,-74.01
New York NY,1888,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1889,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1890,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1891,historical_cmip6,historical,GFDL-ESM4,-0.72,40.71,-74.01
New York NY,1892,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1893,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1894,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1895,historical_cmip6,historical,GFDL-ESM4,-0.64,40.71,-74.01
New York NY,1896,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1897,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1898,historical_cmip6,historical,GFDL-ESM4,-0.65,40.71,-74.01
New York NY,1899,historical_cmip6,historical,GFDL-ESM4,-0.66,40.71,-74.01
New York NY,1900,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1901,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1902,historical_cmip6,historical,GFDL-ESM4,-0.66,40.71,-74.01
New York NY,1903,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1904,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1905,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1906,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1907,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1908,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1909,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1910,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1911,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1912,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1913,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1914,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1915,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1916,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1917,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1918,historical_cmip6,historical,GFDL-ESM4,-0.66,40.71,-74.01
New York NY,1919,historical_cmip6,historical,GFDL-ESM4,-0.64,40.71,-74.01
New York NY,1920,historical_cmip6,historical,GFDL-ESM4,-0.66,40.71,-74.01
New York NY,1921,historical_cmip6,historical,GFDL-ESM4,-0.65,40.71,-74.01
New York NY,1922,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1923,historical_cmip6,historical,GFDL-ESM4,-0.72,40.71,-74.01
New York NY,1924,historical_cmip6,historical,GFDL-ESM4,-0.66,40.71,-74.01
New York NY,1925,historical_cmip6,historical,GFDL-ESM4,-0.65,40.71,-74.01
New York NY,1926,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1927,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1928,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1929,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1930,historical_cmip6,historical,GFDL-ESM4,-0.72,40.71,-74.01
New York NY,1931,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1932,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1933,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1934,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1935,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1936,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1937,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1938,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1939,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1940,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1941,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1942,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1943,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1944,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1945,historical_cmip6,historical,GFDL-ESM4,-0.72,40.71,-74.01
New York NY,1946,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1947,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1948,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1949,historical_cmip6,historical,GFDL-ESM4,-0.73,40.71,-74.01
New York NY,1950,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1951,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1952,historical_cmip6,historical,GFDL-ESM4,-0.64,40.71,-74.01
New York NY,1953,historical_cmip6,historical,GFDL-ESM4,-0.64,40.71,-74.01
New York NY,1954,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1955,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1956,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1957,historical_cmip6,historical,GFDL-ESM4,-0.73,40.71,-74.01
New York NY,1958,historical_cmip6,historical,GFDL-ESM4,-0.71,40.71,-74.01
New York NY,1959,historical_cmip6,historical,GFDL-ESM4,-0.66,40.71,-74.01
New York NY,1960,historical_cmip6,historical,GFDL-ESM4,-0.67,40.71,-74.01
New York NY,1961,historical_cmip6,historical,GFDL-ESM4,-0.68,40.71,-74.01
New York NY,1962,historical_cmip6,historical,GFDL-ESM4,-0.7,40.71,-74.01
New York NY,1963,historical_cmip6,historical,GFDL-ESM4,-0.73,40.71,-74.01
New York NY,1964,historical_cmip6,historical,GFDL-ESM4,-0.69,40.71,-74.01
New York NY,1965,historical_cmip6,historical,GFDL-ESM4,-0.72,40.71,-74.01
